Player,Outcome,Kills,Deaths,+/-,Flag Captures,Flag Attempts,Score,Time Played,Damage Dealt,Damage Taken,DR,DKR,DDF,Laser DD,Laser DT,Missile DD,Missile DT,Grenade DD,Grenade DT,Bouncy DD,Bouncy DT,Rating
Bone,0.519788918205805,19.1002638522427,14.598944591029,4.50131926121372,0.556728232189974,1.81134564643799,1.78364116094987,20.9116094986807,5154.13588390501,4356.44063324538,1.20752039913262,285.672823218997,300.903693931398,3216.01451187335,2669.73482849604,107.270448548813,215.749340369393,590.606860158311,443.949868073879,1240.24406332454,1027.00659630607,3202
Cartman,0.506262176454217,17.4269412747008,15.7152797105483,1.71166156415252,0.735523385300668,3.26252783964365,1.67325354856666,20.4041191205121,4481.39048149179,4557.90592819371,1.00524988706074,274.380740328416,297.692179237406,2558.38575006958,2843.38714166435,456.62371277484,251.186752017812,466.336209295853,454.953242415809,1000.04480935152,1008.37879209574,2663
Child,0.495049504950495,17.0990099009901,15.1386138613861,1.96039603960396,0.415841584158416,1.11881188118812,1.45544554455446,21.8316831683168,4417.15841584159,4346.18811881188,1.040554563198,273.386138613861,232.980198019802,2510.11881188119,2662.34653465347,369.940594059406,185.722772277228,505.207920792079,452.910891089109,1031.89108910891,1045.20792079208,1630
Drue,0.511904761904762,16.7698412698413,16.7539682539683,0.015873015873016,0.468253968253968,2.21825396825397,1.63492063492063,21.5793650793651,5707.02777777778,4686.21428571429,1.24813372823794,366.666666666667,350.472222222222,3468.48412698413,2693.52380952381,395.920634920635,235.555555555556,559.392857142857,591.420634920635,1283.23015873016,1165.71428571429,3687
Einhander,0.581395348837209,19.093023255814,16.1860465116279,2.90697674418605,0.418604651162791,1.7906976744186,1.72093023255814,19.7209302325581,4930.95348837209,4725.81395348837,1.05525321032797,266,316.883720930233,3147.88372093023,2805.3023255814,438.837209302326,418.581395348837,429.255813953488,464.953488372093,914.976744186047,1036.97674418605,2864
ElAsesino,0.516063749051353,17.6964330887933,12.8702251454591,4.82620794333418,0.739944346066279,2.86390083480901,1.60865165696939,13584.7394384012,5283.50240323805,3825.64533265874,1.42598911150017,318.323045788009,290.446749304326,3033.94333417657,2215.11687326081,217.839362509486,162.507968631419,666.504174045029,572.122185681761,1365.21553250696,875.898305084746,4368
Eternity,0.518248175182482,16.367396593674,19.9464720194647,-3.57907542579075,0.357664233576642,1.42822384428224,1.88321167883212,21.1094890510949,4445.95620437956,5372.34306569343,0.836644532258686,287.442822384428,289.615571776156,3104.38686131387,3491.70559610706,140.720194647202,326.21897810219,334.948905109489,404.566909975669,865.900243309003,1149.85158150852,1653
Fordus,0.369230769230769,21.3076923076923,14.4769230769231,6.83076923076923,0.276923076923077,1.23076923076923,1.29230769230769,21.4615384615385,5548.95384615385,4402.43076923077,1.2893581933781,272.815384615385,332.738461538462,3635.92307692308,2638.04615384615,84.5076923076923,208.846153846154,547.938461538462,470.215384615385,1280.58461538462,1085.32307692308,2142
Fudorm,0.503720238095238,17.1573660714286,17.553943452381,-0.396577380952381,0.470982142857143,2.09188988095238,1.74925595238095,29941.2384672619,5254.0078125,4874.7072172619,1.09729076427287,326.460193452381,277.583705357143,3372.97470238095,2932.71056547619,309.329613095238,299.597098214286,473.240327380952,573.828869047619,1098.46316964286,1068.57068452381,2737
Genocide,0.5,15.7074468085106,13.1648936170213,2.54255319148936,0.531914893617021,2.20744680851064,1.71276595744681,20.75,4311.49468085106,3884.67021276596,1.13843584087553,294.297872340426,207.840425531915,2539.82446808511,2326.56914893617,174.813829787234,148.829787234043,495.441489361702,456.11170212766,1101.41489361702,953.159574468085,2234
