Player,Outcome,Kills,Deaths,+/-,Flag Captures,Flag Attempts,Score,Time Played,Damage Dealt,Damage Taken,DR,DKR,DDF,Laser DD,Laser DT,Missile DD,Missile DT,Grenade DD,Grenade DT,Bouncy DD,Bouncy DT,Rating
Precision,0.4956383822363204,17.388580491673274,14.633624107850911,2.754956383822363,0.5400475812846947,2.0594766058683582,1.7153053132434575,21.149881046788263,4735.279143536875,4317.127676447264,1.1156089174161115,289.93735130848535,272.1958762886598,3040.245836637589,2650.8183980967488,195.2418715305313,228.76526566217288,454.7200634417129,453.91038858049166,1045.071371927042,983.6336241078509,2280.0
Ridden,0.4795180722891566,18.17831325301205,18.05301204819277,0.12530120481927712,0.6319612590799032,2.3970944309927362,1.7951807228915662,63940.402409638555,5172.732530120482,5114.701204819277,1.0262902479170781,302.66265060240966,326.5253012048193,3295.1951807228916,3210.344578313253,429.1566265060241,309.1036144578313,449.4795180722892,538.3060240963855,998.9012048192772,1056.9469879518072,2415.0
Sebek,0.5732009925558312,20.866004962779158,13.086848635235732,7.779156327543424,0.56575682382134,1.8784119106699753,1.913151364764268,20.93548387096774,5682.5161290322585,4138.300248138958,1.411033049868803,283.4491315136476,340.5880893300248,3594.7344913151364,2639.6129032258063,217.22828784119108,143.41687344913151,576.0297766749379,412.1017369727047,1294.5235732009926,943.1687344913151,3355.0
Six6String,0.5173025732031943,15.895297249334517,17.371783496007097,-1.476486246672582,0.49245785270629994,1.5226264418811002,1.777284826974268,95188.71428571429,4462.948535936113,4826.2040816326535,0.9391410264886524,302.25909494232474,306.50842945874,3004.7373558118898,3113.243123336291,31.796805678793255,300.9086069210293,386.62999112688556,373.1357586512866,1039.7843833185448,1038.916592724046,1236.0
Terror,0.45714285714285713,18.476190476190474,14.257142857142858,4.219047619047619,0.38095238095238093,1.5142857142857142,1.5714285714285714,21.038095238095238,4637.238095238095,4356.647619047619,1.0868005661467792,269.54285714285714,274.1714285714286,2766.790476190476,2614.190476190476,206.97142857142856,215.0,528.5904761904762,471.7809523809524,1134.8857142857144,1055.6761904761904,2561.0
TopGunner,0.47191011235955055,13.067415730337078,18.348314606741575,-5.280898876404494,0.48314606741573035,1.3707865168539326,1.6404494382022472,20.04494382022472,3289.550561797753,4870.662921348315,0.6874112050418916,268.46067415730334,220.97752808988764,1904.876404494382,3013.067415730337,204.91011235955057,379.82022471910113,351.91011235955057,443.0,827.8539325842696,1034.7752808988764,387.0
Venture,0.4935426187164713,18.83608185972581,18.325253328034968,0.5108285316908404,0.5521557719054242,1.4824160540433142,1.6473276375918935,21273.51162328631,4722.181005364594,5158.714683091595,0.927081755560689,264.4005563282337,312.6026226902444,2863.3963838664813,3230.458573415458,416.64375124180407,325.9119809258891,486.7579972183588,491.09874826147427,955.3828730379495,1111.2453804887741,1753.0
Zinks,0.375,17.135416666666668,15.166666666666666,1.96875,0.3854166666666667,1.375,1.40625,20.625,4565.510416666667,4372.072916666667,1.079116292307478,284.4166666666667,329.09375,2821.1979166666665,2643.8958333333335,178.45833333333334,217.4375,473.1979166666667,481.75,1092.65625,1028.9895833333333,2027.0
arcslayer,0.4205607476635514,13.906542056074766,19.560747663551403,-5.654205607476635,0.5420560747663551,2.236760124610592,1.6230529595015577,83550.84735202492,4384.3644859813085,5197.887850467289,0.8545891769247421,345.0436137071651,299.68224299065423,2814.5233644859813,3276.2180685358258,211.10591900311528,310.74143302180687,406.42367601246104,466.98442367601245,952.3115264797508,1143.943925233645,2119.0
atreyu,0.5047489823609227,16.901402080506557,18.01628222523745,-1.114880144730891,0.9601990049751243,2.205789235639982,1.6888285843509725,36393.51198552691,4458.625056535504,4994.018091361375,0.9087580111909113,280.76797829036633,280.4192672998643,2758.805065581185,3222.3274536408867,377.17367706919947,287.09497964721845,422.91270918136587,459.67526006331974,899.7336047037539,1024.9203980099503,1420.0
